snp_name,P1,P2,sequence,sequence_position,DxJ002_R4,DxJ003_R4,DxJ004_R4,DxJ006_R4,DxJ008_R4,DxJ10_R4,DxJ100_R5,DXJ101_R5,DxJ102_R5,DxJ103_R5,DxJ104_R5,DxJ105_R5,DxJ106_R5,DxJ108_R5,DxJ109_R5,DxJ110_R5,DxJ112_R5,DxJ114_R5,DxJ115_R5,DxJ116_R5,DxJ117_R5,DxJ118_R5,DxJ119_R5,DxJ12_R4,DxJ120_R5,DxJ121_R5,DxJ123_R5,DxJ124_R5,DxJ125_R5,DxJ126_R5,DxJ127_R5,DxJ128_R5,DxJ129_R5,DxJ13_R4,DxJ130_R5,DxJ133_R5,DxJ134_R5,DXJ135_R6,DxJ136_R6,DxJ137_R6,DxJ138_R6,DxJ139_R6,DxJ14_R4,DxJ140_R6,DxJ141_R6,DxJ142_R6,DxJ144_R6,DxJ145_R6,DxJ146_R6,DxJ147_R6,DxJ148_R6,DxJ149_R6,DxJ15_R4,DxJ150_R6,DxJ151_R6,DxJ152_R6,DxJ153_R6,DxJ154_R6,DxJ155_R6,DxJ156_R6,DxJ157_R6,DxJ158_R6,DxJ159_R6,DxJ16_R4,DxJ160_R6,DxJ161_R6,DxJ162_R6,DxJ164_R6,DxJ166_R6,DxJ167_R6,DxJ169_R6,DxJ17_R4,DxJ170_R6,DxJ171_R6,DxJ172_R6,DxJ173_R6,DxJ175_R6,DxJ176_R6,DxJ177_R6,DxJ179_R6,DxJ18_R4,DxJ180_R6,DxJ181_R6,DxJ182_R6,DxJ183_R6,DxJ184_R6,DxJ19_R4,DxJ194_R6,DxJ195_R6,DxJ197_R6,DxJ20_R4,DxJ203_R7,DxJ205_R7,DxJ208_R7,DxJ21_R4,DxJ210_R7,DxJ22_R4,DxJ221_R7,DxJ222_R7,DxJ225_R7,DxJ226_R7,DxJ227_R7,DxJ228_R7,DxJ229_R7,DxJ23_R4,DxJ230_R7,DxJ231_R7,DxJ232_R7,DxJ234_R7,DxJ235_R7,DxJ236_R7,DxJ237_R7,DxJ238_R7,DxJ240_R7,DXJ241_R7,DxJ243_R7,DxJ245_R7,DxJ246_R7,DxJ247_R7,DxJ26_R4,DxJ27_R4,DxJ28_R4,DxJ29_R4,DxJ30_R4,DxJ32_R4,DxJ33_R4,DxJ34_R4,DxJ35_R4,DxJ36_R4,DxJ37_R4,DxJ38_R4,DxJ40_R4,DxJ41_R4,DxJ42_R4,DxJ43_R4,DxJ44_R4,DxJ45_R4,DxJ46_R4,DxJ47_R4,DxJ48_R4,DxJ49_R4,DxJ50_R4,DxJ52_R4,DxJ53_R4,DxJ57_R4,DxJ59_R4,DxJ60_R4,DxJ61_R4,DxJ62_R4,DxJ63_R4_1,DxJ63_R4_2,DxJ64_R4_1,DxJ64_R4_2,DxJ66_R4_1,DxJ66_R4_2,DxJ68_R5,DxJ70_R5,DxJ74_R5,DxJ75_R5,DxJ80_R5,DxJ81_R5,DxJ82_R5,DxJ83_R5,DxJ84_R5,DxJ85_R5,DxJ86_R5,DxJ87_R5,DxJ88_R5,DxJ90_R5,DxJ91_R5,DxJ93_R5,DxJ94_R5,DxJ96_R5,DxJ97_R5,DxJ99_R5
VaccDscaff20_033845755,4,4,20,33845755,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_033845769,4,4,20,33845769,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_033845770,4,4,20,33845770,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_033845775,2,2,20,33845775,2,2,2,3,2,3,2,2,2,2,2,2,3,2,1,2,2,2,3,4,2,2,1,2,2,2,3,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,3,3,2,3,2,2,2,3,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2
VaccDscaff20_033845777,1,1,20,33845777,0,1,0,1,1,2,1,2,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,2,1,2,0,0,2,0,2,2,0,1,1,1,0,1,0,0,1,0,0,2,1,2,1,0,1,2,1,1,1,0,1,1,1,0,2,2,1,1,1,1,1,1,1,0,1,2,1,2,2,2,2,1,2,0,0,2,1,2,1,0,1,0,2,1,2,1,1,1,2,0,1,2,1,2,2,2,1,1,1,2,0,1,1,2,1,1,0,2,1,2,2,1,2,2,1,0,1,1,2,2,2,1,1,2,2,1,2,0,1,1,0,2,0,1,1,1,2,1,1,2,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,2,0,1,1,1,1,2
VaccDscaff20_033845782,4,4,20,33845782,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_034078879,4,3,20,34078879,3,3,3,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,3,4,3,3,4,4,4,4,3,3,3,3,4,3,3,4,4,3,3,4,4,4,4,3,4,3,3,4,3,3,3,3,3,3,4,3,3,3,4,3,4,3,4,4,3,3,3,4,4,4,4,3,4,3,4,3,4,4,4,4,4,3,4,4,4,4,3,4,3,3,3,4,3,4,4,3,4,3,3,4,3,3,3,3,3,4,3,3,4,4,4,4,4,3,3,3,3,4,3,4,4,3,4,4,3,4,4,3,3,4,4,4,4,4,3,3,4,3,3,4,3,3,4,4,3,3,3,4,3,4,3,3,4,3,4,4,4,4,3,3,3,3,3,3,3
VaccDscaff20_034078892,4,3,20,34078892,3,4,3,3,4,4,4,4,3,4,3,3,3,4,1,2,3,4,4,4,1,3,3,3,4,3,3,4,4,3,3,3,4,3,3,3,4,4,3,3,3,4,3,4,3,3,3,3,4,3,3,4,3,3,3,4,4,3,4,4,4,4,4,3,4,4,4,3,3,4,3,4,3,3,4,4,3,3,3,4,4,3,4,3,3,4,3,3,3,2,4,4,4,3,3,3,3,3,4,3,3,3,3,4,3,4,3,4,4,3,3,4,3,4,3,4,3,4,3,3,4,3,3,4,4,3,3,4,4,4,4,4,3,3,3,4,3,4,4,3,3,3,3,3,3,4,4,4,4,3,3,4,4,3,4,4,4,3,3,3,4,4,3,4,4,3,3,3,4,3,3,4,4,3,4
VaccDscaff20_034144766,4,4,20,34144766,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_034230541,4,3,20,34230541,3,3,3,4,4,3,4,4,4,3,3,3,4,3,4,4,4,3,4,4,4,3,4,3,4,3,4,4,4,4,3,4,3,3,4,4,4,4,3,3,3,3,4,3,3,4,4,3,3,4,4,4,4,3,4,3,3,4,3,3,3,3,3,3,4,3,3,3,4,3,4,3,4,4,3,3,3,4,4,4,4,3,4,3,4,3,4,4,4,4,4,3,4,4,4,4,3,4,3,3,3,4,3,4,4,3,4,3,3,4,3,3,3,3,3,4,3,3,4,4,4,4,4,3,3,3,3,4,3,4,4,3,4,4,3,4,4,3,3,4,4,4,4,4,3,3,4,3,3,4,3,3,4,4,3,3,3,4,3,4,3,3,4,3,4,4,4,4,3,3,3,3,3,3,3
VaccDscaff20_034230562,4,4,20,34230562,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_034292811,4,4,20,34292811,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_034292815,4,4,20,34292815,3,3,4,4,4,4,3,3,3,4,4,4,3,3,3,3,3,4,3,3,4,2,4,4,4,3,3,3,3,3,4,4,4,3,3,3,4,4,4,4,3,3,3,4,3,3,4,4,3,4,3,4,4,4,4,4,4,3,4,3,3,4,3,3,3,4,4,3,4,3,3,4,4,3,4,3,3,4,4,4,4,4,4,3,3,4,3,4,3,4,4,3,4,4,4,3,3,3,4,4,3,4,3,4,3,4,3,4,3,3,4,3,3,4,4,3,3,3,4,3,3,4,4,4,3,3,4,3,3,3,4,3,4,3,3,3,3,3,3,4,3,4,3,4,3,4,4,4,3,3,4,4,3,3,4,3,4,3,4,4,3,4,3,3,4,4,3,3,4,4,3,4,3,3,3
VaccDscaff20_034292827,4,4,20,34292827,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_034292830,4,4,20,34292830,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_034554519,4,4,20,34554519,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_034554525,3,4,20,34554525,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,4,4,0,2,3,3,3,3,3,3,3,3,3,2,4,4,3,4,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,4,4,3,3,2,3,4,3,2,3,4,3,3,3,2,3,4,3,3,3,3,3,4,3,3,4,4,3,2,2,4,3,4,3,3,3,3,4,3,4,2,3,2,4,3,3,3,3,3,3,3,3,4,3,3,3,2,3,4,4,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,4,3,3,3,3,2,3,4,4,2,3,3,3,3,3,3,3,2,3,3,3,4,3,2,2,4,3,3,3,2,3,3
VaccDscaff20_034554538,2,1,20,34554538,2,2,1,2,1,2,3,3,2,1,1,1,3,2,1,2,2,1,3,3,3,0,1,1,3,1,3,3,3,3,1,2,1,2,3,1,3,3,1,2,2,2,2,2,2,2,1,1,2,3,2,3,2,1,1,3,2,2,2,1,2,2,3,1,3,3,1,2,2,2,2,2,1,2,1,3,2,3,2,2,3,1,2,1,1,3,3,3,3,1,2,2,3,2,3,2,2,2,3,1,2,2,2,2,3,2,3,2,3,3,1,2,2,3,2,2,2,3,2,3,3,2,2,2,3,2,1,2,2,3,2,2,2,3,2,3,3,2,2,1,1,2,1,2,2,1,2,2,2,3,1,2,3,2,1,2,1,3,1,1,1,2,2,2,3,2,2,2,3,1,2,2,2,2,3
VaccDscaff20_034554539,4,4,20,34554539,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_034614899,3,2,20,34614899,0,2,1,2,4,2,2,3,1,3,2,2,1,2,2,2,2,3,2,2,3,1,3,2,1,1,1,2,2,2,2,3,2,0,2,2,3,3,1,1,1,2,1,2,0,1,3,1,1,2,2,3,2,1,3,2,2,2,2,2,2,2,1,1,3,2,3,1,2,2,2,2,3,1,3,2,2,2,3,4,3,2,4,1,2,2,1,2,1,2,3,1,3,2,2,2,1,2,2,1,1,3,1,4,2,3,1,2,1,2,1,2,1,2,1,3,0,2,2,2,3,2,3,2,1,0,2,3,3,3,4,2,2,2,1,2,2,1,2,3,2,3,2,2,1,3,4,2,2,2,2,2,2,1,2,2,3,1,1,3,2,2,2,1,3,2,2,2,2,1,1,2,2,1,2
VaccDscaff20_034614908,4,4,20,34614908,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_034614910,4,4,20,34614910,3,3,4,4,4,4,3,3,3,4,4,4,3,3,4,3,3,3,3,3,4,3,4,4,1,3,3,3,3,3,4,4,4,3,3,3,4,4,4,4,3,3,3,4,3,3,4,4,3,4,3,4,4,4,4,4,4,3,4,3,3,4,3,3,3,4,4,3,4,3,3,4,4,3,4,3,3,4,4,4,4,4,4,3,3,4,3,4,3,4,4,3,4,4,4,3,3,3,4,4,3,4,3,4,3,4,3,4,3,3,4,3,3,4,4,3,3,3,4,3,3,4,4,3,3,3,4,4,4,3,4,3,4,3,3,3,3,3,3,4,3,4,3,4,3,4,4,4,3,3,4,4,3,3,4,3,4,3,4,4,3,4,3,3,4,4,3,3,4,4,3,4,3,3,3
VaccDscaff20_034682782,4,4,20,34682782,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_034682790,3,2,20,34682790,4,2,4,4,2,2,3,3,3,3,4,4,4,2,3,4,2,3,4,4,4,4,3,3,4,4,4,3,3,4,4,4,3,4,4,3,3,3,4,4,4,3,2,4,4,2,3,4,2,4,2,3,4,4,3,4,3,2,4,2,3,3,4,4,3,4,3,4,4,4,2,3,3,3,3,4,4,4,4,3,3,2,3,4,2,4,4,4,4,4,3,2,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,3,4,4,3,4,3,4,4,4,4,4,4,3,4,3,3,2,4,4,4,3,4,2,4,3,2,4,2,3,4,3,3,4,4,4,2,3,4,3,3,2,3,4,4,3,3,4,3,2,3,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_034824833,4,4,20,34824833,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_034962250,4,4,20,34962250,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_034962251,4,4,20,34962251,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_034962254,4,4,20,34962254,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_034962257,4,4,20,34962257,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_034962259,3,4,20,34962259,4,4,2,3,3,4,4,4,4,3,3,3,4,4,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,4,3,3,3,4,4,2,4,4,3,4,4,4,4,3,4,4,3,3,4,4,4,4,3,2,3,4,4,4,3,3,4,4,3,2,3,4,3,4,3,3,4,4,3,4,3,4,4,4,3,4,4,4,3,2,3,4,4,4,4,3,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4,3,3,4,4,4,3,3,3,4,3,4,3,4,4,4,4,4,3,3,3,3,2,4,4,3,3,3,3,4,4,4,3,4,3,4,3,4,3,3,3,3,4,4,4,3,3,3,4,3,4,3,3,4,4
VaccDscaff20_034962264,4,4,20,34962264,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_034962266,4,4,20,34962266,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
VaccDscaff20_034962270,1,1,20,34962270,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
